BAND,ORIGINAL_BAND,EVENT_TYPE,EVENT_DATE,EVENT_YEAR,ISO_COUNTRY,LAT_DD,LON_DD,CP,BAND_TYPE,SPECIES_ID,BIRD_STATUS,AGE_CODE,SEX_CODE,SPECIES_NAME,SCIENTIFIC_NAME,AGE_DESCRIPTION,SEX_DESCRIPTION
B19436179409,B19436179409,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179489,B19436179489,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69436179479,B69436179479,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179349,B99436179349,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179339,B79436179339,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69436179311,B69436179311,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69436179397,B69436179397,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B49436179376,B49436179376,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B79436179257,B79436179257,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39436179354,B39436179354,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B19436179327,B19436179327,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39436179306,B39436179306,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B39436179381,B39436179381,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B99436179363,B99436179363,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
B69436179236,B69436179236,B,07/22/1964,1964,BS,21.08333,-73.41667,10.0,11,1820,3.0,4.0,0.0,American Flamingo,Phoenicopterus ruber,Local,Unknown
